Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-4335.76	-4884.786	549.0267	1.414194	2.982197	1.060415	2.385585
6	-4339.356	-4889.231	549.8746	1.484053	2.654896	1.147893	1.825454
12	-4330.542	-4879.739	549.1968	1.503959	3.012237	1.297005	2.074787
18	-4338.895	-4888.321	549.4255	1.452483	3.06657	0.9451733	2.156218
24	-4321.829	-4870.826	548.9974	1.374943	2.989045	1.066256	2.423476
30	-4306.247	-4855.45	549.2029	1.370641	2.989045	1.066256	2.295849
36	-4324.394	-4873.415	549.0217	1.417282	2.895547	1.001321	2.446798
42	-4331.02	-4879.727	548.7062	1.421751	3.044965	1.004788	2.598699
48	-4330.647	-4880.05	549.4024	1.443301	2.86821	0.9826947	2.207307
54	-4326.111	-4875.811	549.6995	1.466487	2.626261	0.9826947	2.070301
60	-4324.694	-4874.126	549.4323	1.437114	2.626261	0.9651163	2.274614
66	-4333.492	-4883.007	549.5145	1.387777	2.626261	0.9651163	2.253518
72	-4336.191	-4885.206	549.0155	1.284988	2.558206	1.074244	2.585613
78	-4335.394	-4884.534	549.1395	1.337953	2.506992	1.120275	2.464081
84	-4336.194	-4885.156	548.9626	1.27422	2.78643	1.060794	2.567024
90	-4330.494	-4879.558	549.0636	1.367688	2.78643	0.95851	2.509223
96	-4340.015	-4888.829	548.8135	1.325077	3.074563	0.95851	2.613498
102	-4350.892	-4899.72	548.8279	1.31272	3.210664	0.9492348	2.583722
108	-4350.5	-4899.464	548.9637	1.361422	3.107337	1.034728	2.441113
114	-4337.858	-4886.837	548.9797	1.309491	3.099728	0.9860746	2.495907
120	-4348.874	-4898.224	549.3501	1.375277	2.948412	0.9860746	2.260131
126	-4349.481	-4898.469	548.9873	1.421688	2.948412	0.9860746	2.460885
132	-4332.675	-4881.637	548.9615	1.382852	2.782795	1.063649	2.499337
138	-4336.637	-4885.922	549.2843	1.485411	2.985104	0.8260629	2.331976
144	-4312.516	-4861.801	549.2849	1.477064	2.985104	0.6942122	2.439286
150	-4321.782	-4870.833	549.0509	1.395136	3.344221	0.9764828	2.341328
156	-4345.343	-4895.277	549.9335	1.48522	3.474609	1.040902	1.611082
162	-4347.192	-4897.112	549.9205	1.484951	2.494702	1.040902	1.914307
